Collection,Brand,Macro Region|Orig. Req. Deliv. Month/Year,09/2023,10/2023,11/2023,12/2023,01/2024,02/2024,03/2024,04/2024,05/2024,06/2024,07/2024,08/2024,Total,StyleCode,Size,ColorDescription,FrameConstruction,FrameShape,RXAble,Gender,SunOptical,Material1,Material2,USRetailPrice,USWholesalePrice
LA,LACOSTE OPTICAL,EMEA,208.0,203.0,136.0,90.0,143.0,126.0,140.0,119.0,120.0,111.0,119.0,59.0,1574.0,L2291,54,NAVY BLUE,FULL RIM,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,AMER,142.0,131.0,130.0,108.0,80.0,128.0,133.0,133.0,145.0,129.0,99.0,130.0,1488.0,L2291,56,BLACK,FULL RIM,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,EMEA,159.0,128.0,176.0,78.0,81.0,100.0,142.0,76.0,124.0,178.0,93.0,75.0,1410.0,L2291,56,BLACK,FULL RIM,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,AMER,76.0,48.0,38.0,19.0,34.0,25.0,18.0,22.0,60.0,22.0,42.0,34.0,438.0,L2291,56,DARK GREEN,FULL RIM,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,EMEA,148.0,198.0,164.0,116.0,146.0,161.0,169.0,125.0,109.0,108.0,129.0,76.0,1649.0,L2291,56,DARK GREEN,FULL RIM,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,AMER,94.0,62.0,61.0,63.0,50.0,57.0,65.0,62.0,105.0,63.0,68.0,92.0,842.0,L2291,56,NAVY BLUE,FULL RIM,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,EMEA,67.0,77.0,122.0,39.0,64.0,58.0,77.0,50.0,56.0,102.0,52.0,27.0,791.0,L2291,56,NAVY BLUE,FULL RIM,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,AMER,,,,,,,1.0,,8.0,,,,9.0,L2292LB,54,BLACK,FULL RIM,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,AMER,61.0,78.0,67.0,49.0,29.0,29.0,39.0,40.0,36.0,26.0,19.0,20.0,493.0,L2294,55,MATTE BLACK,FULL RIM,ROUND,True,FEMALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,EMEA,214.0,219.0,285.0,147.0,175.0,230.0,136.0,129.0,167.0,114.0,91.0,90.0,1997.0,L2294,55,MATTE BLACK,FULL RIM,ROUND,True,FEMALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,AMER,87.0,118.0,37.0,25.0,33.0,105.0,70.0,75.0,96.0,59.0,64.0,50.0,819.0,L2294,57,MATTE BLACK,FULL RIM,ROUND,True,FEMALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,EMEA,205.0,205.0,98.0,46.0,69.0,121.0,151.0,139.0,139.0,102.0,127.0,45.0,1447.0,L2294,57,MATTE BLACK,FULL RIM,ROUND,True,FEMALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,AMER,86.0,113.0,95.0,90.0,43.0,87.0,98.0,77.0,98.0,73.0,71.0,57.0,988.0,L2294,57,MATTE DARK,FULL RIM,ROUND,True,FEMALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,EMEA,56.0,59.0,72.0,55.0,43.0,33.0,50.0,19.0,14.0,23.0,19.0,23.0,466.0,L2294,57,MATTE DARK,FULL RIM,ROUND,True,FEMALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,AMER,16.0,23.0,11.0,12.0,20.0,8.0,13.0,8.0,10.0,10.0,9.0,6.0,146.0,L2294,57,MATTE GREEN,FULL RIM,ROUND,True,FEMALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,EMEA,77.0,106.0,90.0,71.0,79.0,63.0,85.0,57.0,44.0,60.0,36.0,23.0,791.0,L2294,57,MATTE GREEN,FULL RIM,ROUND,True,FEMALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,AMER,38.0,73.0,56.0,20.0,23.0,41.0,50.0,40.0,46.0,32.0,38.0,31.0,488.0,L2294,57,MATTE BLUE,FULL RIM,ROUND,True,FEMALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,EMEA,304.0,173.0,134.0,55.0,101.0,179.0,151.0,86.0,98.0,130.0,103.0,46.0,1560.0,L2294,57,MATTE BLUE,FULL RIM,ROUND,True,FEMALE,OPTICAL,METAL,METAL,230.0,115.0
LA,LACOSTE OPTICAL,AMER,,3.0,1.0,8.0,37.0,40.0,41.0,33.0,33.0,47.0,25.0,10.0,278.0,L2298,54,MATTE BLACK,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,EMEA,,,,13.0,95.0,136.0,158.0,63.0,87.0,90.0,88.0,19.0,749.0,L2298,54,MATTE BLACK,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,AMER,,1.0,3.0,10.0,50.0,56.0,53.0,76.0,52.0,21.0,29.0,43.0,394.0,L2298,54,MATTE DARK,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,EMEA,,,,5.0,114.0,112.0,116.0,93.0,79.0,55.0,134.0,31.0,739.0,L2298,54,MATTE DARK,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,AMER,,,,6.0,16.0,20.0,11.0,16.0,15.0,16.0,12.0,12.0,124.0,L2298,54,MATTE KHAKI,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,EMEA,,,,2.0,57.0,22.0,34.0,16.0,15.0,23.0,15.0,10.0,194.0,L2298,54,MATTE KHAKI,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,AMER,,2.0,,9.0,27.0,51.0,37.0,25.0,25.0,21.0,26.0,16.0,239.0,L2298,54,MATTE BLUE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,EMEA,,,,13.0,131.0,149.0,144.0,143.0,83.0,82.0,112.0,43.0,900.0,L2298,54,MATTE BLUE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,AMER,,,1.0,5.0,81.0,72.0,76.0,58.0,76.0,38.0,45.0,67.0,519.0,L2298,56,MATTE BLACK,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,EMEA,,,,1.0,117.0,127.0,153.0,123.0,265.0,134.0,141.0,85.0,1146.0,L2298,56,MATTE BLACK,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,AMER,,,,23.0,79.0,90.0,76.0,38.0,26.0,23.0,34.0,57.0,446.0,L2298,56,MATTE DARK,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,EMEA,,,,5.0,93.0,128.0,169.0,86.0,35.0,49.0,100.0,39.0,704.0,L2298,56,MATTE DARK,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,AMER,,,,7.0,40.0,43.0,28.0,21.0,45.0,28.0,29.0,13.0,254.0,L2298,56,MATTE KHAKI,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,EMEA,,,,4.0,26.0,27.0,19.0,17.0,17.0,38.0,12.0,5.0,165.0,L2298,56,MATTE KHAKI,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,AMER,,,,7.0,46.0,79.0,61.0,63.0,59.0,48.0,44.0,45.0,452.0,L2298,56,MATTE BLUE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,EMEA,,,,5.0,198.0,255.0,243.0,68.0,227.0,142.0,217.0,91.0,1446.0,L2298,56,MATTE BLUE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,METAL,METAL,245.0,122.5
LA,LACOSTE OPTICAL,AMER,28.0,46.0,39.0,17.0,15.0,36.0,27.0,25.0,23.0,17.0,25.0,17.0,315.0,L2707N,53,MATTE BLAC,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,EMEA,158.0,166.0,106.0,36.0,87.0,165.0,108.0,96.0,164.0,102.0,79.0,57.0,1324.0,L2707N,53,MATTE BLAC,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,AMER,53.0,87.0,72.0,91.0,52.0,42.0,42.0,41.0,54.0,45.0,34.0,29.0,642.0,L2707N,53,TRANSPAREN,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,EMEA,105.0,127.0,122.0,60.0,91.0,107.0,45.0,61.0,44.0,39.0,52.0,22.0,875.0,L2707N,53,TRANSPAREN,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,AMER,11.0,26.0,20.0,9.0,11.0,15.0,12.0,19.0,20.0,9.0,9.0,9.0,170.0,L2707N,53,MATTE GREE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,EMEA,119.0,140.0,96.0,23.0,53.0,103.0,60.0,95.0,95.0,78.0,41.0,29.0,932.0,L2707N,53,MATTE GREE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,AMER,67.0,96.0,56.0,64.0,52.0,29.0,26.0,35.0,34.0,37.0,32.0,22.0,550.0,L2707N,53,BLUE AVIO,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,EMEA,188.0,216.0,113.0,56.0,125.0,146.0,100.0,115.0,114.0,155.0,108.0,63.0,1499.0,L2707N,53,BLUE AVIO,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,AMER,12.0,19.0,12.0,14.0,6.0,13.0,14.0,13.0,11.0,7.0,2.0,9.0,132.0,L2707N,53,MATTE BLUE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,EMEA,178.0,164.0,83.0,69.0,72.0,87.0,45.0,80.0,50.0,73.0,60.0,36.0,997.0,L2707N,53,MATTE BLUE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,AMER,59.0,68.0,66.0,58.0,41.0,41.0,52.0,45.0,62.0,67.0,48.0,35.0,642.0,L2707N,55,MATTE BLAC,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,EMEA,188.0,193.0,119.0,48.0,129.0,176.0,125.0,121.0,101.0,145.0,92.0,42.0,1479.0,L2707N,55,MATTE BLAC,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,AMER,155.0,182.0,77.0,18.0,73.0,130.0,150.0,121.0,140.0,47.0,52.0,74.0,1219.0,L2707N,55,TRANSPAREN,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,EMEA,171.0,208.0,133.0,56.0,85.0,170.0,96.0,93.0,103.0,100.0,102.0,44.0,1361.0,L2707N,55,TRANSPAREN,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,AMER,22.0,34.0,36.0,30.0,11.0,17.0,7.0,15.0,14.0,33.0,7.0,12.0,238.0,L2707N,55,MATTE GREE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,EMEA,134.0,118.0,217.0,79.0,135.0,129.0,113.0,76.0,70.0,84.0,89.0,66.0,1310.0,L2707N,55,MATTE GREE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,AMER,73.0,93.0,73.0,49.0,25.0,71.0,59.0,71.0,81.0,80.0,51.0,61.0,787.0,L2707N,55,BLUE AVIO,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,EMEA,339.0,255.0,130.0,69.0,93.0,237.0,242.0,195.0,170.0,157.0,165.0,66.0,2118.0,L2707N,55,BLUE AVIO,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,AMER,22.0,41.0,16.0,19.0,14.0,11.0,18.0,15.0,17.0,40.0,18.0,20.0,251.0,L2707N,55,MATTE BLUE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,EMEA,175.0,127.0,232.0,134.0,204.0,130.0,100.0,56.0,134.0,87.0,96.0,73.0,1548.0,L2707N,55,MATTE BLUE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,199.95,99.98
LA,LACOSTE OPTICAL,AMER,,,,,,,,,,6.0,10.0,20.0,36.0,L2902LB,56,MATTE BLU,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,285.0,142.5
LA,LACOSTE OPTICAL,AMER,,,,,,,,,5.0,11.0,24.0,47.0,87.0,L2903LB,51,BLACK,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,285.0,142.5
LA,LACOSTE OPTICAL,AMER,,,,,,,,,5.0,42.0,60.0,37.0,144.0,L2903LB,51,CRYSTAL G,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,285.0,142.5
LA,LACOSTE OPTICAL,AMER,,,,,,,,,3.0,27.0,55.0,36.0,121.0,L2903LB,51,BROWN HAV,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,285.0,142.5
LA,LACOSTE OPTICAL,AMER,,,,,,,,,,5.0,2.0,29.0,36.0,L2903LB,51,NAVY,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,285.0,142.5
LA,LACOSTE OPTICAL,AMER,,,,,,,,,5.0,23.0,39.0,53.0,120.0,L2916LB,54,BLACK,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,285.0,142.5
LA,LACOSTE OPTICAL,AMER,,,,,,,,,6.0,24.0,24.0,9.0,63.0,L2916LB,54,GREY,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,285.0,142.5
LA,LACOSTE OPTICAL,AMER,,,,,,,,,2.0,18.0,37.0,55.0,112.0,L2916LB,54,DARK HAVA,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,285.0,142.5
LA,LACOSTE OPTICAL,AMER,,,,,,,,,1.0,4.0,16.0,17.0,38.0,L2916LB,54,BLUE NAVY,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,285.0,142.5
LA,LACOSTE OPTICAL,AMER,2.0,3.0,5.0,,5.0,7.0,6.0,3.0,21.0,49.0,74.0,66.0,241.0,L2930LB,54,GREY,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,285.0,142.5
LA,LACOSTE OPTICAL,AMER,,,,,,1.0,,,13.0,18.0,23.0,35.0,90.0,L2930LB,54,KHAKI,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,285.0,142.5
LA,LACOSTE OPTICAL,AMER,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,11.0,27.0,30.0,49.0,124.0,L2930LB,54,NAVY,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,285.0,142.5
LA,LACOSTE OPTICAL,AMER,,,,18.0,62.0,91.0,96.0,92.0,95.0,95.0,58.0,32.0,639.0,L2944,55,GREY,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,EMEA,,,,,32.0,50.0,30.0,19.0,20.0,20.0,10.0,8.0,189.0,L2944,55,GREY,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,AMER,,,2.0,8.0,60.0,35.0,35.0,29.0,38.0,48.0,57.0,26.0,338.0,L2944,55,BROWN,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,EMEA,,,,1.0,9.0,7.0,6.0,3.0,6.0,13.0,5.0,3.0,53.0,L2944,55,BROWN,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,AMER,,1.0,1.0,33.0,220.0,251.0,174.0,100.0,115.0,71.0,73.0,127.0,1166.0,L2944,55,ROSE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,EMEA,,,,2.0,45.0,83.0,98.0,60.0,54.0,43.0,26.0,14.0,425.0,L2944,55,ROSE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,AMER,,,,22.0,136.0,135.0,175.0,158.0,91.0,108.0,69.0,74.0,968.0,L2944,55,AZURE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,EMEA,,,,,36.0,40.0,32.0,16.0,19.0,11.0,11.0,4.0,169.0,L2944,55,AZURE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,AMER,,,,5.0,76.0,27.0,15.0,27.0,15.0,12.0,13.0,6.0,196.0,L2947,54,TRANSPARENT,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,EMEA,,,,2.0,59.0,55.0,68.0,46.0,24.0,37.0,22.0,11.0,324.0,L2947,54,TRANSPARENT,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,AMER,,,,9.0,105.0,78.0,78.0,72.0,68.0,56.0,41.0,40.0,547.0,L2947,54,TRANSPARENT,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,EMEA,,,,6.0,136.0,171.0,175.0,102.0,86.0,125.0,110.0,21.0,932.0,L2947,54,TRANSPARENT,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,AMER,,,,3.0,18.0,14.0,26.0,11.0,15.0,11.0,12.0,16.0,126.0,L2950,49,TRANSPARENT,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,EMEA,,,,12.0,145.0,266.0,234.0,143.0,209.0,121.0,169.0,120.0,1419.0,L2950,49,TRANSPARENT,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,240.0,120.0
LA,LACOSTE OPTICAL,AMER,50.0,69.0,52.0,45.0,79.0,75.0,89.0,101.0,66.0,71.0,83.0,84.0,864.0,L3647,50,MATTE BLACK,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,EMEA,331.0,349.0,287.0,167.0,209.0,272.0,243.0,215.0,184.0,248.0,147.0,143.0,2795.0,L3647,50,MATTE BLACK,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,AMER,140.0,132.0,146.0,124.0,81.0,91.0,110.0,98.0,112.0,150.0,121.0,127.0,1432.0,L3647,50,GREY LUMI,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,EMEA,151.0,124.0,129.0,61.0,96.0,91.0,161.0,87.0,62.0,64.0,131.0,51.0,1208.0,L3647,50,GREY LUMI,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,AMER,106.0,94.0,106.0,77.0,77.0,93.0,132.0,73.0,68.0,82.0,76.0,112.0,1096.0,L3647,50,MATTE GREEN,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,EMEA,128.0,131.0,98.0,60.0,106.0,97.0,88.0,63.0,73.0,70.0,66.0,61.0,1041.0,L3647,50,MATTE GREEN,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,AMER,72.0,76.0,91.0,37.0,76.0,93.0,41.0,28.0,36.0,57.0,59.0,73.0,739.0,L3647,50,BLUE LIME L,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,EMEA,245.0,269.0,174.0,74.0,100.0,109.0,84.0,89.0,71.0,61.0,88.0,53.0,1417.0,L3647,50,BLUE LIME L,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,AMER,55.0,62.0,60.0,72.0,70.0,93.0,86.0,94.0,68.0,72.0,79.0,66.0,877.0,L3647,50,MATTE BLUE,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,EMEA,134.0,119.0,90.0,76.0,108.0,95.0,98.0,108.0,90.0,67.0,72.0,44.0,1101.0,L3647,50,MATTE BLUE,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,AMER,32.0,41.0,49.0,27.0,42.0,41.0,51.0,57.0,37.0,57.0,42.0,34.0,510.0,L3647,50,RED WHITE L,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,EMEA,90.0,55.0,48.0,29.0,57.0,44.0,31.0,22.0,17.0,17.0,22.0,11.0,443.0,L3647,50,RED WHITE L,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,AMER,77.0,71.0,57.0,35.0,35.0,35.0,39.0,48.0,75.0,98.0,98.0,68.0,736.0,L3648,48,MATTE BLUE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,EMEA,59.0,62.0,43.0,31.0,46.0,34.0,43.0,36.0,25.0,33.0,32.0,23.0,467.0,L3648,48,MATTE BLUE,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,AMER,67.0,57.0,71.0,33.0,27.0,33.0,29.0,28.0,42.0,53.0,44.0,56.0,540.0,L3648,48,TURQUOISE L,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,EMEA,59.0,51.0,43.0,19.0,32.0,36.0,42.0,16.0,11.0,14.0,20.0,10.0,353.0,L3648,48,TURQUOISE L,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,AMER,136.0,124.0,125.0,108.0,154.0,212.0,204.0,96.0,151.0,155.0,122.0,157.0,1744.0,L3648,48,MATTE PURPL,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,EMEA,104.0,123.0,73.0,33.0,47.0,68.0,62.0,49.0,43.0,35.0,29.0,31.0,697.0,L3648,48,MATTE PURPL,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,AMER,78.0,66.0,56.0,79.0,61.0,35.0,36.0,62.0,62.0,61.0,76.0,80.0,752.0,L3649,50,MATTE BLACK,FULL RIM,ROUND,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,EMEA,208.0,226.0,213.0,124.0,156.0,155.0,127.0,200.0,192.0,130.0,133.0,90.0,1954.0,L3649,50,MATTE BLACK,FULL RIM,ROUND,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,AMER,19.0,21.0,20.0,15.0,10.0,17.0,7.0,7.0,7.0,8.0,6.0,7.0,144.0,L3649,50,MATTE GREY,FULL RIM,ROUND,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,EMEA,5.0,,4.0,1.0,2.0,4.0,1.0,2.0,,1.0,4.0,,24.0,L3649,50,MATTE GREY,FULL RIM,ROUND,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,AMER,13.0,21.0,20.0,14.0,17.0,24.0,24.0,21.0,20.0,2.0,12.0,20.0,208.0,L3649,50,HAVANA,FULL RIM,ROUND,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,EMEA,9.0,1.0,5.0,,5.0,8.0,1.0,2.0,7.0,4.0,11.0,2.0,55.0,L3649,50,HAVANA,FULL RIM,ROUND,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
LA,LACOSTE OPTICAL,AMER,74.0,79.0,56.0,23.0,33.0,45.0,65.0,60.0,65.0,59.0,73.0,68.0,700.0,L3649,50,MATTE BLUE,FULL RIM,ROUND,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,140.0,70.0
